"target","key","acousticness","danceability","duration_ms","instrumentalness","loudness","speechiness","valence",".fitted",".resid",".std.resid",".hat",".sigma",".cooksd"
"0","D#",0.231,0.589,194413,0,-5.292,0.0376,0.464,0.193216198818967,-0.655285511766477,-0.659919296876179,0.0139941853573422,1.11741495402359,0.000344726788932806
"0","Other",0.000907,0.612,227373,0,-3.795,0.0353,0.502,0.393763509591192,-1.00048500322643,-1.00119489020918,0.00141757677880504,1.11728849381609,9.23362321864918e-05
"0","D",0.01,0.553,154320,0,-5.483,0.0368,0.574,0.489052607081222,-1.15886896874185,-1.16352419979239,0.00798594188280882,1.11721009897675,0.000776729648304489
"0","Other",0.0538,0.548,188293,8.22e-06,-5.481,0.0367,0.694,0.396971636760455,-1.00577437477761,-1.00676412741357,0.00196523911554376,1.11728599907894,0.000129881053478944
"0","Other",0.151,0.528,251067,3e-05,-6.217,0.0411,0.797,0.434242979668561,-1.06732430465354,-1.06874296577234,0.00265305988632411,1.11725730132214,0.000204718640287781
"0","Other",0.27,0.663,211160,0.000279,-6.548,0.0413,0.555,0.367694050876241,-0.957477838132542,-0.958066060878286,0.00122756080092288,1.11730734462706,7.15598213889022e-05
"0","Other",0.0549,0.53,187760,0,-4.745,0.0388,0.703,0.377883890194558,-0.974298241762783,-0.97530865115986,0.00207090547013467,1.11729990782179,0.000126312937770799
"0","Other",0.0966,0.525,190227,0,-5.28,0.054,0.313,0.308613310848427,-0.859134452460775,-0.859810590812841,0.00157214276784392,1.11734719017722,7.03966904641678e-05
"0","Other",0.0244,0.553,206573,0,-5.905,0.0292,0.702,0.427030383857735,-1.05538863894117,-1.0564980297176,0.00209902579930666,1.11726310695345,0.000157097787152609
"0","Other",0.0102,0.533,208733,0,-3.087,0.0566,0.481,0.348677859165554,-0.926013951487809,-0.926737873077806,0.00156169045255625,1.11732051703934,8.38650502901858e-05
"0","Other",0.148,0.726,231173,0.000433,-6.846,0.0393,0.666,0.485613504640657,-1.15306579135174,-1.15386585759086,0.00138627702576321,1.1172150924759,0.000131236960616136
"0","Other",0.00733,0.584,171067,0,-4.737,0.0342,0.527,0.365722113382213,-0.954220219451708,-0.955019550100983,0.00167325608775645,1.1173086448065,9.68029635445073e-05
"0","Other",0.0165,0.443,223800,2.89e-06,-6.432,0.0406,0.437,0.364844923122347,-0.952770795469562,-0.953769464859059,0.00209305620436531,1.11730917711496,0.000120733929242074
"0","Other",0.124,0.521,176987,0.000219,-4.481,0.0289,0.549,0.297340207389311,-0.840098138135013,-0.840794584699389,0.00165595292097048,1.11735440411409,7.03065936725033e-05
"0","Other",0.661,0.476,231920,0,-6.406,0.0399,0.205,0.143907878668841,-0.557453657721097,-0.558277038629446,0.0029475463446055,1.11744257320633,4.98412241187938e-05
"0","D",0.0159,0.591,185474,0,-6.107,0.0331,0.52,0.522372307081458,-1.21566749984273,-1.22020888524394,0.0074297677547774,1.11717995271625,0.000824790009576992
"0","Other",0.335,0.5,214507,0,-6.691,0.0329,0.293,0.237828654614185,-0.736999166705469,-0.737612775179993,0.00166307653429938,1.11739073393922,5.20678362464686e-05
"0","Other",0.234,0.674,167200,7.98e-05,-4.824,0.0586,0.962,0.423156977072655,-1.04898532573782,-1.05074287885553,0.00334255552711838,1.11726581249366,0.000246848596538543
"0","Other",0.144,0.631,227573,0,-5.313,0.0281,0.692,0.407730522762844,-1.02351702441493,-1.02426628963448,0.00146249306083436,1.11727806887433,0.000100976176409411
"0","Other",0.0494,0.562,217280,0,-4.337,0.114,0.466,0.427343876098921,-1.05590707472491,-1.05650203940007,0.00112597444595842,1.11726310506331,8.42152359489727e-05
"0","Other",0.214,0.638,196422,0,-6.474,0.0468,0.445,0.351665751287262,-0.930966057063783,-0.931540432174921,0.00123279251308785,1.11731852615898,6.70336008522052e-05
"0","Other",0.733,0.409,16042,0,-8.336,0.0771,0.421,0.106532177547987,-0.4746471488497,-0.47562615331035,0.00411246054312611,1.1174616338492,4.9440520582513e-05
"0","Other",0.0968,0.434,266787,0,-5.883,0.0346,0.478,0.350121251047085,-0.928406671201426,-0.929376899257441,0.00208682100742565,1.11731942431645,0.000112897888485177
"0","Other",0.333,0.439,183413,0,-3.644,0.054,0.688,0.234756284684246,-0.731520216781477,-0.732599108352715,0.00294321170307652,1.11739237819391,9.08236954238962e-05
"0","Other",0.0915,0.533,230722,0,-8.266,0.0324,0.506,0.418901529737565,-1.04195494373841,-1.04289154717644,0.00179535996170159,1.11726947962132,0.000129889660393506
"0","Other",0.0207,0.434,195307,0.00209,-2.248,0.0688,0.426,0.28630188418706,-0.821334539679546,-0.822261110573308,0.00225244469254035,1.11736127971126,9.07658433429167e-05
"0","D",0.0558,0.523,214800,6.96e-06,-5.448,0.0339,0.52,0.484908945942578,-1.15187810982881,-1.15605862882802,0.00721928825287326,1.11721396243644,0.000689547058363408
"0","Other",0.00898,0.612,188253,0,-4.603,0.0275,0.675,0.40943175326529,-1.02632360933158,-1.02723333517261,0.00177043127349598,1.11727671095578,0.000123177005274484
"0","Other",0.0993,0.51,211227,0,-4.291,0.0357,0.542,0.324410587185101,-0.885629454072478,-0.886309393898124,0.00153372855912552,1.11733686842852,7.38743871036959e-05
"0","Other",0.424,0.55,232253,0,-4.397,0.0967,0.462,0.273817401141662,-0.799942225667081,-0.800860579761543,0.0022921032078996,1.1173690282459,8.68245529633296e-05
"0","Other",0.397,0.596,224853,0,-7.294,0.0315,0.381,0.277249908664723,-0.80584337400491,-0.806509519498976,0.00165123999861925,1.11736700277659,6.3551951489014e-05
"0","Other",0.0166,0.622,194240,0.000875,-5.674,0.0262,0.585,0.416730979823741,-1.03837060622612,-1.03918345449406,0.00156378618206989,1.11727120199649,0.000112078832703866
"0","Other",0.0344,0.659,183747,0.00121,-4.66,0.0461,0.949,0.494507572974287,-1.16809436415873,-1.16994124549212,0.00315472864561734,1.11720675824674,0.000310573786026639
"0","Other",0.00566,0.479,178027,0,-4.318,0.0347,0.759,0.370313895291107,-0.96180437746603,-0.963294650583602,0.00309172348640994,1.11730510353175,0.000182951569884805
"0","Other",0.186,0.56,209840,0,-5.164,0.0459,0.466,0.320197185565671,-0.878581244549421,-0.879094310246755,0.00116691911464374,1.11733970987708,5.50921182213788e-05
"0","Other",0.0179,0.512,187342,0,-6.403,0.0291,0.313,0.330590524669257,-0.895945685121945,-0.896896139972986,0.00211830824724633,1.11733265709473,0.000105058112550246
"0","Other",0.0292,0.403,211307,0,-6.534,0.0858,0.634,0.422377101978441,-1.04769656752342,-1.04937851644187,0.00320304060780548,1.11726645172283,0.0002357246504887
"0","Other",0.312,0.536,203293,0,-4.163,0.0284,0.472,0.235474139865943,-0.732802057829638,-0.733474718721917,0.0018333350297902,1.11739209184195,5.66743766199808e-05
"0","Other",0.116,0.685,201893,0,-4.152,0.0276,0.532,0.365005654638177,-0.953036394972518,-0.95377867258817,0.00155589299372653,1.1173091731967,8.97143559501253e-05
"0","Other",0.638,0.71,186627,0,-5.478,0.0322,0.52,0.21051275099941,-0.687563227848066,-0.688870050930177,0.00379050743733971,1.11740624378008,0.000101842555488218
"0","Other",0.463,0.731,165387,1.04e-06,-7.226,0.0326,0.618,0.307722867745691,-0.857635031232923,-0.858797469322338,0.00270529761259678,1.11734757858617,0.000120905987979545
"0","Other",0.208,0.501,192000,0,-3.587,0.0491,0.627,0.284852319158343,-0.818860441081703,-0.819680162652831,0.00199910093464994,1.11736222503842,7.99460263206463e-05
"0","Other",0.861,0.425,259280,0.0148,-10.92,0.03,0.297,0.157518122941284,-0.585496589053291,-0.586551470863986,0.00359365985242128,1.11743535300024,6.7675888116145e-05
"0","Other",0.0209,0.458,211240,0,-4.903,0.0398,0.709,0.384814014794756,-0.98572880847212,-0.987111472047448,0.00279947149726967,1.11729474070685,0.00017609843546852
"0","Other",0.0406,0.488,226173,0,-4.255,0.0389,0.637,0.369660494826917,-0.960725463021902,-0.961713535607784,0.00205376127561611,1.11730578252146,0.000120938390244434
"0","Other",0.422,0.482,230832,1.87e-05,-5.476,0.0342,0.596,0.244401050847673,-0.748658178478996,-0.749530424963327,0.00232609358672646,1.11738678047159,7.55895361375714e-05
"0","D",0.0527,0.442,173187,0,-4.001,0.0344,0.554,0.401034658005763,-1.0124737451574,-1.01656414625536,0.00803131161971603,1.11728157555033,0.000546475583710237
"0","Other",0.00434,0.555,177067,0,-3.295,0.0388,0.558,0.341817552892615,-0.914629007687059,-0.915432404590619,0.0017544591235369,1.1173251630343,9.14358614910771e-05
"0","Other",0.0551,0.41,158667,0,-3.833,0.0719,0.592,0.305068418167381,-0.853161041854959,-0.854320191620683,0.00271177809999037,1.11734928959273,0.000119692784447479
"0","D#",0.273,0.507,216187,0.0567,-5.628,0.0317,0.492,0.187671583633748,-0.644748892107262,-0.649191564366812,0.0136399516845402,1.11741808664816,0.000323898367091698
"0","Other",0.129,0.69,181200,0,-5.831,0.0275,0.652,0.407073426361295,-1.02243308779414,-1.02325686032461,0.00160945110366929,1.11727852996087,0.000110853319471179
"0","Other",0.865,0.641,248053,4.08e-06,-14.155,0.0417,0.289,0.257362989110686,-0.77142452498989,-0.773430879175327,0.005181463273319,1.11737866091809,0.000181440481089884
"0","Other",0.279,0.655,178840,0,-4.022,0.0697,0.931,0.392565208676911,-0.998509337877798,-1.00016393398809,0.00330591302950697,1.11728895411383,0.000215069985165087
"0","Other",0.2,0.529,215600,0,-5.379,0.0389,0.343,0.283069057366546,-0.815813406778526,-0.816390156925826,0.0014124286429473,1.11736342576321,5.59254229301659e-05
"0","Other",0.0304,0.681,184040,0,-5.147,0.0525,0.761,0.480674664623401,-1.14474865518009,-1.14576975536966,0.00178158864277734,1.11721924618887,0.00016548857090217
"0","D",0.229,0.694,228827,0,-4.328,0.12,0.826,0.619343905818734,-1.38986254818551,-1.39531417789131,0.0077989312591063,1.11707776619109,0.00128894620727684
"0","Other",0.231,0.755,229849,0,-4.502,0.146,0.734,0.532918380652904,-1.23389729136738,-1.23507489773612,0.00190603009576326,1.11717180916726,0.000218300541300264
"0","Other",0.0744,0.684,208163,0,-3.297,0.0773,0.645,0.440131021911871,-1.0770816963698,-1.07780306941727,0.00133815102336297,1.11725296261746,0.000105478461860209
"0","Other",0.0258,0.746,205741,0,-6.331,0.0698,0.471,0.504162745930221,-1.18448936077459,-1.1854903926277,0.00168809333604613,1.11719858707785,0.000172224745281771
"0","Other",0.243,0.683,219507,0,-5.535,0.0432,0.746,0.413017702059821,-1.03224087929108,-1.03309602274219,0.00165481138353376,1.11727401624442,0.000116823631742576
"0","Other",0.0245,0.747,232787,4.46e-05,-3.181,0.0599,0.746,0.506865992861818,-1.18909572543411,-1.19018297571281,0.00182619595646678,1.11719609989404,0.000188392340517816
"0","Other",0.286,0.706,271080,0,-5.533,0.17,0.42,0.496245948437877,-1.17103981396908,-1.17235398703283,0.0022406824292306,1.11720549741189,0.000221721162130639
"0","Other",0.168,0.859,195613,4.65e-05,-3.36,0.0643,0.913,0.51045879248003,-1.19522938189648,-1.19726161173602,0.00339191546423464,1.11719232944323,0.000356096448433584
"0","Other",0.0277,0.489,194942,6.18e-06,-2.597,0.215,0.507,0.463255680234534,-1.11555674434242,-1.11736751293602,0.00323850718229259,1.11723358659353,0.00028132974782214
"0","Other",0.154,0.889,201280,0.000107,-4.26,0.241,0.916,0.716021956864158,-1.5867314559885,-1.58974576874611,0.00378859953783877,1.11694825695838,0.000962536628346442
"0","Other",0.0559,0.832,209453,0.000486,-5.429,0.1,0.714,0.592973288287942,-1.34080309139783,-1.34198767930822,0.00176464375043018,1.11711033599153,0.000257990292676189
"0","Other",0.116,0.685,204520,0,-2.595,0.0553,0.886,0.435987801699551,-1.07021437060589,-1.07170581742821,0.0027813771408812,1.1172558865031,0.00021620461607253
"0","Other",0.27,0.639,307910,0,-4.024,0.147,0.766,0.522108658059364,-1.2152134713269,-1.217317753985,0.00345425653445668,1.11718152500685,0.000380007216013566
"0","D",0.209,0.66,228200,0,-4.757,0.17,0.849,0.673061394525023,-1.49531460004464,-1.50114467486235,0.00775242204231038,1.11700936759895,0.00162101035035887
"0","Other",0.4,0.761,222560,0,-3.073,0.0502,0.717,0.333597904686004,-0.900957317419379,-0.902612078201566,0.00366324356554687,1.11733036254016,0.000184731284853844
"0","Other",0.0309,0.792,205520,0,-5.418,0.0867,0.45,0.51343939797108,-1.20032813658343,-1.20154118442992,0.00201813392640189,1.11719003906857,0.000213824238343746
"0","Other",0.547,0.76,210323,1.3e-06,-3.828,0.0529,0.74,0.292703326726451,-0.832232032990437,-0.834113368052497,0.00450589444321317,1.11735690039896,0.000188161025290854
"0","Other",0.211,0.711,225813,0.000198,-2.211,0.104,0.929,0.471530221865665,-1.12939776831472,-1.13144107339433,0.00360860161984053,1.11722652580932,0.000324316001862175
"0","Other",0.205,0.735,193118,0.000194,-9.21,0.0508,0.783,0.526281088755142,-1.22240839938288,-1.22394658849306,0.00251191117108305,1.1171779145013,0.000280469656459041
"0","Other",0.00431,0.663,259196,1.69e-05,-4.07,0.226,0.521,0.633601504843094,-1.41706298610549,-1.41873093306185,0.00234994028426344,1.11706306284106,0.000408284487294203
"0","Other",0.551,0.508,205600,3.41e-06,-4.361,0.326,0.565,0.419585171547827,-1.04308409020691,-1.04773013388952,0.00884911552813731,1.11726722291234,0.00065118134664154
"0","Other",0.0897,0.745,223613,0,-2.674,0.082,0.645,0.460861441557922,-1.11155987274967,-1.11255091370653,0.00178077163687186,1.11723598279933,0.000152765873678354
"0","Other",0.256,0.772,238800,0,-3.225,0.166,0.679,0.516138103011643,-1.20495290346363,-1.20663752112881,0.0027903022518177,1.11718730090507,0.00029931105690042
"0","Other",0.125,0.761,211627,2.1e-05,-4.003,0.0623,0.619,0.447169805049917,-1.08876479203356,-1.0896416888918,0.00160886651584554,1.11724723811466,0.00013055673988102
"0","Other",0.167,0.761,252003,0,-3.203,0.0681,0.82,0.490780071259229,-1.16178765332612,-1.16326186101226,0.00253300413269564,1.11721023515983,0.000245369374920302
"0","Other",0.142,0.776,228467,0,-4.933,0.0638,0.646,0.485566952338838,-1.15298730527087,-1.1538525125286,0.00149912205225946,1.11721509934667,0.000141925473335074
"0","Other",0.204,0.685,221027,0,-5.119,0.093,0.776,0.478464383079812,-1.14103261110884,-1.14190625950489,0.00152957247373693,1.11722121804513,0.000140755472149028
"0","Other",0.053,0.724,197087,0,-3.581,0.0392,0.833,0.466691839214486,-1.12129912071973,-1.12256138687935,0.00224763918596515,1.11723099109232,0.000197575479348061
"0","Other",0.206,0.746,227457,1.84e-06,-2.243,0.13,0.954,0.521567817372561,-1.21428234544517,-1.21660884422695,0.00382090650143171,1.11718190996514,0.000419741552740219
"0","Other",0.163,0.817,207200,0.00226,-4.791,0.18,0.56,0.573714975395636,-1.30586912407049,-1.30735758560523,0.00227575718305674,1.11713080662361,0.000307681215420951
"0","Other",0.0998,0.721,226400,0,-6.682,0.0782,0.828,0.571358300142415,-1.30164043229599,-1.30279749222654,0.00177548103184602,1.11713346229648,0.000237505511954757
"0","Other",0.39,0.732,196480,0,-3.859,0.0327,0.818,0.329391367430978,-0.89394582848119,-0.895477913313938,0.00341889884280487,1.11733322415702,0.000169084590684833
"0","Other",0.245,0.682,228147,0,-4.711,0.0708,0.772,0.433161876686141,-1.06553415038403,-1.0664935149528,0.00179829142321113,1.11725837286155,0.000137915992872195
"0","Other",0.132,0.73,207307,0,-5.885,0.106,0.789,0.550210181835357,-1.26410037265601,-1.26504093738844,0.00148645794326697,1.11715509395726,0.000182374330410109
"0","Other",0.0786,0.724,200813,0,-3.354,0.0966,0.851,0.51534425507454,-1.20359166194551,-1.20484223085268,0.00207482749135078,1.11718826680291,0.00022153895975143
"0","Other",0.0244,0.68,247493,0,-1.823,0.119,0.524,0.471132393209488,-1.12873127817399,-1.12982937961158,0.00194289124561068,1.11722733888827,0.000173753557479875
"0","Other",0.0724,0.827,197840,0,-4.727,0.0766,0.51,0.492779956481363,-1.16516982338331,-1.16649428097174,0.00226954508753564,1.11720855503039,0.000221497579707104
"0","Other",0.282,0.832,198707,0,-6.042,0.0385,0.579,0.412433321485141,-1.0312764363249,-1.03265135843252,0.00266112425535575,1.11727422116653,0.000187791635703412
"0","D",0.163,0.688,240000,0,-4.746,0.0555,0.589,0.54697043620285,-1.25841002330975,-1.26285571971088,0.00702831071547761,1.11715632643586,0.000860626132924803
"0","Other",0.076,0.899,234320,0,-4.228,0.292,0.871,0.791139089118881,-1.76979476026798,-1.77320033001353,0.00383746760769847,1.11681057367646,0.00146480560042205
"0","Other",0.0345,0.724,181048,0,-4.96,0.056,0.495,0.435758527201738,-1.06983454407859,-1.0707406686007,0.00169180295547501,1.11725634781069,0.000131099608599917
"0","Other",0.0685,0.712,199281,7.87e-05,-5.432,0.0455,0.656,0.464213958133818,-1.11715744031531,-1.11793222900075,0.0013856299688064,1.11723330497511,0.000120386681968553
"0","Other",0.113,0.801,236493,0.00424,-4.655,0.0831,0.938,0.592105905795313,-1.33921447968622,-1.34092654048534,0.00255191882580284,1.11711097120818,0.000372338746973376
"0","Other",0.0869,0.49,246853,0,-1.708,0.0947,0.656,0.370800880989498,-0.962608443732988,-0.963997813217799,0.00288043861902302,1.11730480120905,0.000170732737550395
"0","Other",0.234,0.768,219227,0,-6.308,0.0443,0.8,0.480541277506656,-1.14452429228948,-1.14567749363511,0.00201212115054855,1.11721929335521,0.000186888788428276
"0","Other",0.0821,0.725,246653,0,-4.544,0.0335,0.476,0.427146697596568,-1.0555809886439,-1.05648241123232,0.0017057321890148,1.11726311431583,0.000127622521900288
"0","Other",0.803,0.612,245493,3.29e-05,-9.62,0.0735,0.813,0.307416297096086,-0.857118635435653,-0.859438069230421,0.00539027547783271,1.11734733304722,0.000241857844411782
"0","Other",0.189,0.67,276688,0,-5.618,0.118,0.794,0.558199856104833,-1.27820003308881,-1.27943835070792,0.00193478389823157,1.11714692040984,0.00024540222237857
"0","Other",0.0525,0.779,166600,0,-5.455,0.0808,0.924,0.569823727692284,-1.2988920037446,-1.30069874645212,0.00277618146326964,1.11713468142802,0.000369791259367182
"0","Other",0.051,0.712,214072,0,-4.699,0.0595,0.84,0.520913235613406,-1.21315585269824,-1.21432140267369,0.00191875166524683,1.11718315058133,0.000209429664339677
"0","Other",0.0983,0.648,223800,0.001,-5.116,0.0543,0.301,0.369868236696632,-0.961068502620276,-0.961888045087159,0.00170330287412176,1.11730570763537,0.000100320173776267
"0","Other",0.00898,0.499,229093,0,-4.741,0.0794,0.692,0.450304623272558,-1.09397533307526,-1.09517061486453,0.00218163179492949,1.11724454319876,0.000179499311570822
"0","Other",0.004,0.385,228360,0,-2.817,0.0697,0.548,0.328789778066603,-0.892942209333309,-0.894254157610284,0.0029320208241912,1.11733371274077,0.000144469861855221
"0","Other",0.0313,0.561,186827,2.34e-05,-4.374,0.0619,0.562,0.383891491223045,-0.984207478481417,-0.984880101652115,0.00136543216947978,1.11729572233692,8.53116260921989e-05
"0","D",0.00139,0.613,189387,1.82e-06,-3.594,0.0697,0.532,0.525541976790976,-1.22113236805708,-1.22556280684395,0.00721697931955796,1.11717703122607,0.000811066369968614
"0","Other",0.119,0.623,211573,0.000227,-2.608,0.0753,0.718,0.398795703836358,-1.00878191414009,-1.00972958139085,0.00187619053347151,1.11728466505679,0.000124921302887349
"0","Other",0.00494,0.616,180267,0,-3.144,0.139,0.531,0.455327603684616,-1.10233458871138,-1.10317986288869,0.00153184512226647,1.11724061511923,0.000128450274167452
"0","Other",0.000965,0.607,212040,0,-4.034,0.0394,0.376,0.364123593445048,-0.951578755377101,-0.95235416255357,0.00162773795403873,1.11730977893393,9.35137743162542e-05
"0","Other",0.177,0.95,214648,0,-6.592,0.0731,0.741,0.597465877170886,-1.34905552776875,-1.35126934829046,0.0032739690928125,1.1171047583838,0.000489140225250203
"0","D",0.222,0.63,228827,0,-4.265,0.152,0.814,0.62391748033635,-1.39853258273169,-1.40419217298574,0.00804474613396672,1.11707222053283,0.00135635129175272
"0","Other",0.00593,0.608,187761,0.0573,-3.798,0.0464,0.25,0.341242747275389,-0.913674087799957,-0.914745166468732,0.00234043675315819,1.11732544361637,0.000121806422959944
"0","D#",0.0969,0.774,211475,3.12e-05,-4.432,0.0432,0.758,0.345248559569121,-0.920325589806063,-0.930073344133722,0.0208514158307819,1.11731913542607,0.00114681604780842
"0","D",0.381,0.857,199440,0,-4.035,0.0583,0.965,0.564848492673717,-1.2900085393742,-1.29710263873282,0.0109084657799803,1.11713676578343,0.00144737872998159
"0","Other",0.102,0.44,258188,1.7e-05,-7.425,0.0446,0.125,0.314509272736099,-0.869045806662204,-0.870184686942946,0.00261584701724864,1.11734318661209,0.000120647765899186
"0","Other",0.0745,0.696,211364,0,-4.842,0.0356,0.539,0.415903283937888,-1.03700405030095,-1.03770762286422,0.00135555340323046,1.11727188579928,9.67837475028348e-05
"0","Other",0.197,0.633,193511,0,-7.245,0.112,0.643,0.476229768312547,-1.13727936758886,-1.13795813994524,0.00119260963048144,1.1172232262075,0.000108695244776698
"0","Other",0.062,0.711,223190,0,-3.946,0.0472,0.483,0.415832521251406,-1.03688722490728,-1.03769365001332,0.00155366038250128,1.11727189226873,0.000110939884415114
"0","Other",0.0485,0.76,204400,0,-7.082,0.0775,0.384,0.504181951743115,-1.18452206205757,-1.18584720289251,0.00223367805484177,1.11719839830503,0.000228153880241367
"0","Other",0.0577,0.565,231906,4.16e-05,-6.413,0.0506,0.392,0.401056966615475,-1.01251053155328,-1.01315532013104,0.00127242760901435,1.11728311908719,8.5419996851985e-05
"0","Other",0.238,0.457,210091,0,-5.091,0.111,0.535,0.333272615564532,-0.900415499202662,-0.901227123314165,0.0018003422792113,1.11733091984244,9.03174326734155e-05
"0","Other",0.56,0.622,250200,0,-7.755,0.0414,0.361,0.257708242307408,-0.77202708328388,-0.773006135525735,0.0025314992643504,1.11737880743839,8.83350575548208e-05
"0","Other",0.15,0.703,193613,0.132,-4.661,0.0291,0.732,0.450984530100385,-1.09510607663923,-1.0961669621684,0.00193469096575323,1.11724405610679,0.000159540425263268
"0","Other",0.115,0.66,214802,1.59e-06,-4.934,0.0367,0.485,0.379133762802221,-0.976360199196746,-0.976973949708245,0.00125603702695417,1.11729918254423,7.68933045643961e-05
"0","Other",0.0575,0.741,223504,0,-5.445,0.134,0.609,0.576663707006368,-1.31117382287667,-1.31192453181112,0.00114411177026197,1.11712813765331,0.000156206787966122
"0","Other",0.0133,0.726,188174,0,-6.623,0.0519,0.874,0.565317568442439,-1.29084434142973,-1.29257678215654,0.0026788036974126,1.11713938082751,0.000350260517991051
"0","Other",0.0283,0.656,197253,0,-6.252,0.0539,0.364,0.41932778912237,-1.04265896847789,-1.04356723485928,0.0017399379690614,1.11726916510947,0.000126086611764543
"0","Other",0.00464,0.565,225526,0,-5.22,0.212,0.551,0.588730091835703,-1.33304581253915,-1.33456414315201,0.00227410112880084,1.11711476930692,0.000327021708123361
"0","D",0.97,0.549,206933,0.132,-9.56,0.0378,0.117,0.198350848020305,-0.664957492162362,-0.668105934639828,0.00940277226380739,1.11741252888273,0.000237089011080292
"0","Other",0.45,0.754,272667,6.67e-05,-4.486,0.0849,0.673,0.396164115648094,-1.004442962659,-1.0062450725643,0.00357864347790192,1.11728623217433,0.000236476830436853
"0","Other",0.00728,0.741,221983,0.000971,-7.775,0.03,0.441,0.506467517728541,-1.1884162587823,-1.18987607655499,0.00245222557454405,1.11719626285856,0.000252888374601864
"0","Other",0.549,0.87,160597,0.00356,-7.497,0.0549,0.676,0.360717497653058,-0.945948012950906,-0.948180784357282,0.00470404501684498,1.11731154834498,0.000267942362954638
"0","Other",0.281,0.718,214867,3.29e-05,-4.699,0.0429,0.47,0.334372200656067,-0.902246778332914,-0.903143922303687,0.00198572643116847,1.11733014829998,0.000100148540206578
"0","Other",0.00411,0.624,207520,0,-5.957,0.0437,0.536,0.444502629863237,-1.08433519184882,-1.08506838277875,0.00135096226109038,1.11724945692915,0.000108395129624686
"0","Other",0.0293,0.726,233833,0.0101,-5.043,0.123,0.75,0.603702385747563,-1.36058061051764,-1.36150948826473,0.00136401677080012,1.11709856016846,0.00020835634145732
"0","Other",0.000339,0.905,177604,2.05e-05,-7.496,0.118,0.419,0.620380954942487,-1.39182401338712,-1.39482115338284,0.00429290868838495,1.11707807312819,0.000707618071010875
"0","Other",0.00517,0.747,212027,1.48e-05,-6.334,0.0457,0.16,0.425680222866783,-1.0531561467962,-1.05532903183652,0.00411368971804856,1.11726365770482,0.00030742678810774
"0","Other",0.075,0.696,216409,0,-3.862,0.109,0.779,0.524130172666251,-1.21869679095247,-1.21964662135059,0.0015569436743093,1.11718025878584,0.000172019345803669
"0","Other",0.0355,0.673,201601,0,-5.002,0.0308,0.568,0.420905616647133,-1.04526532872936,-1.04600057240556,0.00140532479756838,1.11726803077714,0.000102431512640279
"0","Other",0.032,0.607,213307,0,-4.095,0.0978,0.521,0.4407510028366,-1.07810989402262,-1.07866603849216,0.00103090498766439,1.11725254744732,8.14146631787507e-05
"0","Other",0.0303,0.415,251423,7.64e-06,-10.044,0.0741,0.0951,0.401753416435353,-1.01365897907051,-1.01588965123294,0.00438674244763417,1.11728188137732,0.000297194074722381
"0","Other",0.0905,0.648,220781,0,-6.597,0.0746,0.497,0.463391388681294,-1.11578339581692,-1.11630747047553,0.000938722804216421,1.11723411484198,8.12163441821462e-05
"0","Other",0.128,0.747,184134,0,-4.066,0.0405,0.537,0.383729766192571,-0.983940770981326,-0.984899210853686,0.00194532296527436,1.11729571393979,0.000121601055036313
"0","D",0.238,0.76,177573,8.09e-06,-11.362,0.0284,0.157,0.520987700302976,-1.21328397668192,-1.22036183241621,0.0115659642403882,1.1171798694347,0.00128755938159622
"0","Other",0.401,0.763,197495,1.16e-05,-4.029,0.1,0.608,0.360216476853105,-0.945119468563808,-0.946533872189286,0.00298636297502921,1.11731224445663,0.000169149577940413
"0","D#",0.0235,0.667,172893,1.52e-05,-6.398,0.0626,0.585,0.330528853285579,-0.895842856249589,-0.905091307693775,0.0203320921553452,1.11732936276678,0.00104592807116596
"0","D",0.0102,0.833,204600,0.0219,-8.795,0.431,0.286,0.901592379091783,-2.15343308680286,-2.16099379989701,0.00698519975757,1.11647002275762,0.00649006261804126
"0","Other",0.122,0.803,227292,5.81e-05,-5.769,0.0635,0.54,0.498838157100197,-1.17543710196948,-1.17646331555511,0.00174381299563674,1.11720334400286,0.000174179707663428
"0","Other",0.0275,0.516,340707,0,-4.63,0.0313,0.209,0.374591110863663,-0.968864924061059,-0.970592521496611,0.00355671383522649,1.11730195509325,0.000214554274455655
"0","Other",0.00246,0.532,200733,0.000111,-6.69,0.218,0.242,0.529098412199392,-1.2272784116865,-1.2293992771879,0.00344727081484376,1.11717492989675,0.000390014847289123
"0","Other",0.416,0.704,176347,0,-6.792,0.0862,0.45,0.32886732433858,-0.893071590968675,-0.894045076583632,0.00217652475923597,1.1173337961494,0.000107119495485699
"0","Other",0.013,0.853,206693,0,-4.961,0.0406,0.853,0.578750730740962,-1.31493766545317,-1.31674744843581,0.00274697972006338,1.11712530898005,0.00037948719357036
"0","Other",0.0561,0.623,220291,0,-5.608,0.0416,0.371,0.386855866382451,-0.989095791552823,-0.989796421007326,0.00141520310364683,1.11729355659148,8.95437920845954e-05
"0","Other",0.131,0.748,188491,0,-6.029,0.0644,0.513,0.445360881085376,-1.08576020641835,-1.0866123303583,0.00156778972105647,1.1172487089016,0.000126285130219329
"0","Other",0.33,0.736,219080,0.000162,-11.462,0.425,0.322,0.780191777175489,-1.74068941929788,-1.74797622042097,0.00832003635730049,1.11683039621861,0.0030028910851733
"0","Other",0.0895,0.584,220883,0,-7.786,0.0576,0.19,0.380775506571723,-0.979068333589383,-0.980204799805394,0.00231748997158393,1.11729777190107,0.000143170658960187
